District,Year,Enrolled,Status,Percentage
8,2020,461310.0,Present Percentage,90.25622683228198
8,2020,331673.0,Present Percentage,91.24318229099143
8,2020,482820.0,Present Percentage,91.15301768775113
8,2020,482268.0,Present Percentage,90.89199366327436
8,2020,458379.0,Present Percentage,90.70638052790376
8,2020,416740.0,Present Percentage,84.68541536689543
9,2018,483113.0,Present Percentage,90.27453204529789
9,2018,709784.0,Present Percentage,91.93726542159305
9,2018,579111.0,Present Percentage,89.54103790119683
9,2018,482269.0,Present Percentage,90.15860443030756
9,2018,647776.0,Present Percentage,85.7921565479425
9,2018,449275.0,Present Percentage,90.31061154081576
9,2018,640940.0,Present Percentage,90.37710238087809
9,2018,512735.0,Present Percentage,90.53994753625167
9,2018,703715.0,Present Percentage,89.75082242100851
9,2018,454638.0,Present Percentage,79.06246288255711
9,2019,523421.0,Present Percentage,91.39258837532311
9,2019,616565.0,Present Percentage,92.13043231451672
9,2019,524270.0,Present Percentage,90.95065519674976
9,2019,462457.0,Present Percentage,89.55989421719208
9,2019,620977.0,Present Percentage,87.05040605368637
9,2019,464156.0,Present Percentage,90.61565508148122
9,2019,309397.0,Present Percentage,86.07258635345528
9,2020,287849.0,Present Percentage,82.43836177996103
9,2020,608723.0,Present Percentage,85.90754743947575
9,2020,522040.0,Present Percentage,88.49685847827753
9,2020,492481.0,Present Percentage,89.03389166282557
9,2020,549594.0,Present Percentage,89.22277171875966
9,2020,394097.0,Present Percentage,90.24859362035235
9,2020,576420.0,Present Percentage,90.62506505672947
9,2020,576280.0,Present Percentage,90.26948705490386
9,2020,547909.0,Present Percentage,90.34675466181427
9,2020,497539.0,Present Percentage,85.365167353715
10,2018,773940.0,Present Percentage,92.04214797012689
10,2018,1135015.0,Present Percentage,93.35700409245693
10,2018,927627.0,Present Percentage,91.27634275414579
10,2018,771339.0,Present Percentage,91.55157459949517
10,2018,1017406.0,Present Percentage,88.19733714957451
10,2018,719768.0,Present Percentage,91.69607429060474
10,2018,1028362.0,Present Percentage,91.69980998908945
10,2018,821840.0,Present Percentage,91.92616567701742
10,2018,1130222.0,Present Percentage,91.26092042094385
10,2018,701385.0,Present Percentage,82.6376383869059
10,2019,854236.0,Present Percentage,93.19871791870162
10,2019,1007091.0,Present Percentage,93.46464222200377
10,2019,855617.0,Present Percentage,92.21824718302697
10,2019,753720.0,Present Percentage,91.00620920235632
10,2019,991958.0,Present Percentage,88.90084055978177
10,2019,753133.0,Present Percentage,92.07311324825761
10,2019,501907.0,Present Percentage,87.52597592781133
10,2020,477858.0,Present Percentage,82.38346956627282
10,2020,1010555.0,Present Percentage,87.66717298910005
10,2020,866445.0,Present Percentage,88.7538158798308
10,2020,816551.0,Present Percentage,89.7093996578291
10,2020,911361.0,Present Percentage,89.66907734695691
10,2020,654064.0,Present Percentage,90.3570598595856
10,2020,957556.0,Present Percentage,91.01587792254448
10,2020,956700.0,Present Percentage,90.70136929026863
10,2020,908369.0,Present Percentage,90.23062213703902
10,2020,826089.0,Present Percentage,85.43014130438729
11,2018,554895.0,Present Percentage,92.74871822597068
11,2018,813898.0,Present Percentage,93.25136565024118
11,2018,664619.0,Present Percentage,91.15779115553421
11,2018,553869.0,Present Percentage,91.84301703110303
11,2018,735310.0,Present Percentage,89.88603446165563
11,2018,517675.0,Present Percentage,91.66697252136959
11,2018,737546.0,Present Percentage,91.49585246208372
11,2018,591073.0,Present Percentage,92.16441962329526
11,2018,809318.0,Present Percentage,91.00786093970478
11,2018,504608.0,Present Percentage,84.17365559008181
11,2019,612813.0,Present Percentage,93.31721095995026
11,2019,719951.0,Present Percentage,93.4578881062739
11,2019,610936.0,Present Percentage,92.16120837534537
11,2019,539708.0,Present Percentage,90.83152371282249
11,2019,719131.0,Present Percentage,89.99778899811022
11,2019,540331.0,Present Percentage,91.5683164578749
11,2019,360262.0,Present Percentage,86.04154754040115
11,2020,339246.0,Present Percentage,83.64402233187717
11,2020,717198.0,Present Percentage,88.1957283762643
11,2020,614516.0,Present Percentage,89.84680626704593
11,2020,579412.0,Present Percentage,90.72214589963619
11,2020,647275.0,Present Percentage,91.27310648487892
11,2020,467457.0,Present Percentage,91.67495619917982
11,2020,678938.0,Present Percentage,91.76861510182079
11,2020,678295.0,Present Percentage,91.38265798804355
11,2020,644332.0,Present Percentage,90.62098421310752
11,2020,580026.0,Present Percentage,85.05446307579315
12,2018,315374.0,Present Percentage,89.8545853494581
12,2018,464610.0,Present Percentage,91.05034329868062
12,2018,379319.0,Present Percentage,88.74245687666581
12,2018,315709.0,Present Percentage,89.41905362216471
12,2018,419754.0,Present Percentage,86.13378312058968
12,2018,295257.0,Present Percentage,89.32895748449656
12,2018,419952.0,Present Percentage,89.48260753609937
12,2018,336368.0,Present Percentage,90.09596632259907
12,2018,462551.0,Present Percentage,89.08077163383065
12,2018,295064.0,Present Percentage,79.97451400374156
12,2019,340142.0,Present Percentage,91.74050837591359
12,2019,402136.0,Present Percentage,91.73712375912628
12,2019,341953.0,Present Percentage,90.57852979795469
12,2019,301497.0,Present Percentage,89.1627445712561
12,2019,404027.0,Present Percentage,87.1011095793103
12,2019,301524.0,Present Percentage,90.08370809620462
12,2019,201147.0,Present Percentage,85.41216125520143
12,2020,183877.0,Present Percentage,80.86818906116588
12,2020,389128.0,Present Percentage,86.32429431960692
12,2020,334867.0,Present Percentage,87.05366608235508
12,2020,316078.0,Present Percentage,88.69203171369092
12,2020,352986.0,Present Percentage,89.37408282481458
12,2020,253441.0,Present Percentage,89.74593692417565
12,2020,370275.0,Present Percentage,90.44142866788198
12,2020,370547.0,Present Percentage,89.74866885982074
12,2020,352574.0,Present Percentage,89.7882430355046
12,2020,320328.0,Present Percentage,85.86729851901801
13,2018,314730.0,Present Percentage,93.12807803514124
13,2018,460412.0,Present Percentage,93.50103820056819
13,2018,375581.0,Present Percentage,91.8113536094744
13,2018,312618.0,Present Percentage,91.84499932825365
13,2018,381410.0,Present Percentage,89.72863847303427
13,2018,290281.0,Present Percentage,91.084156386398
13,2018,414125.0,Present Percentage,89.94965288258376
13,2018,330911.0,Present Percentage,91.47927992723119
13,2018,448378.0,Present Percentage,90.71296986025185
13,2018,246183.0,Present Percentage,83.496017190464
13,2019,352994.0,Present Percentage,94.07270378533347
13,2019,414005.0,Present Percentage,94.0640813516745
13,2019,351954.0,Present Percentage,92.39787017621622
13,2019,309821.0,Present Percentage,90.52549698051455
13,2019,378010.0,Present Percentage,90.37644506759081
13,2019,308693.0,Present Percentage,91.80609861577685
13,2019,205833.0,Present Percentage,86.53082839000548
13,2020,202725.0,Present Percentage,88.55937846836848
13,2020,422563.0,Present Percentage,91.25716165400189
13,2020,361336.0,Present Percentage,91.27238913365953
13,2020,340421.0,Present Percentage,91.18797018985315
13,2020,379675.0,Present Percentage,90.77921906894055
13,2020,266140.0,Present Percentage,90.54971067859022
13,2020,396758.0,Present Percentage,89.30456348706264
13,2020,396594.0,Present Percentage,89.19776900306107
13,2020,376678.0,Present Percentage,90.0357865338565
13,2020,346581.0,Present Percentage,89.78882281486868
14,2018,266328.0,Present Percentage,92.31248685831005
14,2018,389854.0,Present Percentage,92.60594991971354
14,2018,318165.0,Present Percentage,90.83368692345168
14,2018,264605.0,Present Percentage,90.52776780484118
14,2018,344991.0,Present Percentage,87.35967025226745
14,2018,246389.0,Present Percentage,90.2296774612503
14,2018,351476.0,Present Percentage,90.36690983168126
14,2018,280802.0,Present Percentage,90.6496392475837
14,2018,385406.0,Present Percentage,89.55828399142722
14,2018,235270.0,Present Percentage,83.22905597823777
14,2019,296850.0,Present Percentage,92.75324237830554
14,2019,348489.0,Present Percentage,92.42042073063999
14,2019,295555.0,Present Percentage,90.51377916123903
14,2019,260235.0,Present Percentage,89.94716314100717
14,2019,337843.0,Present Percentage,88.43723267908466
14,2019,259326.0,Present Percentage,90.23352845453213
14,2019,172946.0,Present Percentage,85.24221433279752
14,2020,168095.0,Present Percentage,85.73544721734734
14,2020,350560.0,Present Percentage,89.1673322683706
14,2020,298795.0,Present Percentage,89.33951371341556
14,2020,281996.0,Present Percentage,89.62644860210783
14,2020,312006.0,Present Percentage,89.12392710396595
14,2020,222515.0,Present Percentage,90.40559063433926
14,2020,326447.0,Present Percentage,90.3310491442715
14,2020,326616.0,Present Percentage,89.77361794890636
14,2020,307890.0,Present Percentage,89.59076293481438
14,2020,280862.0,Present Percentage,83.00588901310965
15,2018,473410.0,Present Percentage,94.6403751505038
15,2018,692853.0,Present Percentage,94.82054634965858
15,2018,565380.0,Present Percentage,93.27408114896176
15,2018,470522.0,Present Percentage,92.69109627180026
15,2018,631724.0,Present Percentage,90.98055479924777
15,2018,437285.0,Present Percentage,92.36104599974844
15,2018,624267.0,Present Percentage,92.94068083047799
15,2018,497816.0,Present Percentage,92.99118549825639
15,2018,685501.0,Present Percentage,92.85559029089673
15,2018,436920.0,Present Percentage,87.88313650096129
15,2019,529384.0,Present Percentage,94.5310020703308
15,2019,621769.0,Present Percentage,94.60812616904349
15,2019,527487.0,Present Percentage,93.08930836210182
15,2019,464683.0,Present Percentage,92.12344759760956
15,2019,621642.0,Present Percentage,91.03310265393908
15,2019,462719.0,Present Percentage,92.28711161633734
15,2019,308498.0,Present Percentage,88.15681138937693
15,2020,299408.0,Present Percentage,90.26412119916635
15,2020,628483.0,Present Percentage,92.14648606247106
15,2020,538218.0,Present Percentage,92.0621383900204
15,2020,508080.0,Present Percentage,92.00342465753425
15,2020,566027.0,Present Percentage,91.38662996641503
15,2020,409260.0,Present Percentage,91.92762547036114
15,2020,593993.0,Present Percentage,91.26403846509976
15,2020,592734.0,Present Percentage,90.99073108679441
15,2020,562348.0,Present Percentage,90.68583866218071
15,2020,506194.0,Present Percentage,84.39629865229537
16,2018,90476.0,Present Percentage,88.16260665811927
16,2018,133432.0,Present Percentage,88.80403501408958
16,2018,109531.0,Present Percentage,85.70541673133634
16,2018,91522.0,Present Percentage,86.60212844999016
16,2018,119935.0,Present Percentage,84.89098261558344
16,2018,85124.0,Present Percentage,86.41628682862648
16,2018,121350.0,Present Percentage,86.39390193654718
16,2018,97204.0,Present Percentage,86.35241348092671
16,2018,133549.0,Present Percentage,85.1672419860875
16,2018,81536.0,Present Percentage,78.58491954474097
16,2019,101950.0,Present Percentage,88.90240313879353
16,2019,120663.0,Present Percentage,88.40075250905414
16,2019,102620.0,Present Percentage,85.58565581757942
16,2019,90270.0,Present Percentage,84.28159964550792
16,2019,117717.0,Present Percentage,85.36914804148934
16,2019,89779.0,Present Percentage,85.76504527784894
16,2019,59720.0,Present Percentage,81.51373074346952
16,2020,56763.0,Present Percentage,82.95192290752779
16,2020,121342.0,Present Percentage,85.93644410014669
16,2020,104333.0,Present Percentage,87.63766018421784
16,2020,98538.0,Present Percentage,88.0005683086728
16,2020,109970.0,Present Percentage,87.92852596162591
16,2020,79259.0,Present Percentage,87.22037875824827
16,2020,114452.0,Present Percentage,87.11599622549191
16,2020,114299.0,Present Percentage,88.418971294587
16,2020,108856.0,Present Percentage,88.27717351363269
16,2020,97891.0,Present Percentage,84.96184531775137
17,2018,306308.0,Present Percentage,91.17587526280737
17,2018,448766.0,Present Percentage,92.48472477861513
17,2018,367163.0,Present Percentage,90.6548317777118
17,2018,305865.0,Present Percentage,90.36633809033397
17,2018,399481.0,Present Percentage,86.91126736941182
17,2018,285717.0,Present Percentage,90.76533772929157
17,2018,408564.0,Present Percentage,90.99112990865568
17,2018,326597.0,Present Percentage,91.05105068325796
17,2018,448792.0,Present Percentage,89.84273338205672
17,2018,275860.0,Present Percentage,79.86079895599218
17,2019,338060.0,Present Percentage,92.70691593208306
17,2019,397170.0,Present Percentage,92.69859254223633
17,2019,337340.0,Present Percentage,91.06835833283927
17,2019,297161.0,Present Percentage,89.9704200753127
17,2019,386378.0,Present Percentage,87.69365750637976
17,2019,297648.0,Present Percentage,90.53210503682202
17,2019,198216.0,Present Percentage,85.95875206845058
17,2020,189152.0,Present Percentage,84.31314498392827
17,2020,398487.0,Present Percentage,86.34710793576704
17,2020,342082.0,Present Percentage,86.67863260855584
17,2020,322469.0,Present Percentage,86.72771646266773
17,2020,359787.0,Present Percentage,87.2038178144291
17,2020,256190.0,Present Percentage,87.60373160544907
17,2020,377889.0,Present Percentage,88.13037690962162
17,2020,377819.0,Present Percentage,87.4177847064335
17,2020,358941.0,Present Percentage,86.69920683343501
17,2020,326905.0,Present Percentage,81.3887826738655
18,2018,210033.0,Present Percentage,91.25804040317473
18,2018,308637.0,Present Percentage,92.41892579308379
18,2018,251696.0,Present Percentage,90.32920666200496
18,2018,209437.0,Present Percentage,90.35413990842115
18,2018,273480.0,Present Percentage,88.47593973965189
18,2018,194872.0,Present Percentage,90.55790467588982
18,2018,278518.0,Present Percentage,90.50546104740089
18,2018,223025.0,Present Percentage,90.77143817957628
18,2018,306496.0,Present Percentage,89.54537742743788
18,2018,185811.0,Present Percentage,81.83100031752694
18,2019,220629.0,Present Percentage,92.00694378345548
18,2019,260157.0,Present Percentage,92.09861737335532
18,2019,221237.0,Present Percentage,90.23807048549746
18,2019,195247.0,Present Percentage,88.80136442557375
18,2019,256127.0,Present Percentage,89.18583359036728
18,2019,195921.0,Present Percentage,90.1506219343511
18,2019,130547.0,Present Percentage,85.83881667139039
18,2020,117854.0,Present Percentage,79.53739372443872
18,2020,248350.0,Present Percentage,84.28548419569157
18,2020,212930.0,Present Percentage,84.05156624242709
18,2020,201044.0,Present Percentage,84.84063190147431
18,2020,224720.0,Present Percentage,85.76673193307226
18,2020,160651.0,Present Percentage,86.81365195361373
18,2020,233517.0,Present Percentage,87.08273915817692
18,2020,233044.0,Present Percentage,87.24103602753128
18,2020,221566.0,Present Percentage,87.31393805908849
18,2020,198574.0,Present Percentage,82.54403899805614
19,2018,309296.0,Present Percentage,90.0706766333868
19,2018,454651.0,Present Percentage,91.60652896397457
19,2018,371760.0,Present Percentage,89.74634172584463
19,2018,309906.0,Present Percentage,89.87563971010565
19,2018,413137.0,Present Percentage,86.12760416036326
19,2018,288993.0,Present Percentage,89.37794341039402
19,2018,412602.0,Present Percentage,89.59820844300317
19,2018,329653.0,Present Percentage,90.0401331096638
19,2018,453176.0,Present Percentage,89.18102459088743
19,2018,286123.0,Present Percentage,79.77058817361764
19,2019,348131.0,Present Percentage,90.80604714891808
19,2019,409627.0,Present Percentage,91.35237667438913
19,2019,348304.0,Present Percentage,89.79626992512289
19,2019,307119.0,Present Percentage,88.42858956951541
19,2019,406209.0,Present Percentage,87.08989707268918
19,2019,305963.0,Present Percentage,89.70561799956204
19,2019,203979.0,Present Percentage,85.41369454698768
19,2020,192919.0,Present Percentage,78.77710334389045
19,2020,407545.0,Present Percentage,85.92989731195328
19,2020,348980.0,Present Percentage,88.0592011003496
19,2020,329114.0,Present Percentage,89.4595793554817
19,2020,367293.0,Present Percentage,89.54213665928836
19,2020,263018.0,Present Percentage,89.94479465283744
19,2020,384025.0,Present Percentage,90.3542738102988
19,2020,384210.0,Present Percentage,89.88443819786055
19,2020,365036.0,Present Percentage,90.0253673610274
19,2020,331371.0,Present Percentage,85.05059284004936
20,2018,746069.0,Present Percentage,94.7915005180486
20,2018,1094135.0,Present Percentage,95.3036873877538
20,2018,894712.0,Present Percentage,94.92261196899115
20,2018,745009.0,Present Percentage,94.31013585070784
20,2018,981010.0,Present Percentage,93.37723366734284
20,2018,694760.0,Present Percentage,93.98454142437677
20,2018,989052.0,Present Percentage,94.13296773071588
20,2018,794764.0,Present Percentage,94.69502896457314
20,2018,1093308.0,Present Percentage,94.13157134128718
20,2018,668628.0,Present Percentage,91.15427412552272
20,2019,846544.0,Present Percentage,94.67907161352511
20,2019,995967.0,Present Percentage,95.1349793718065
20,2019,846154.0,Present Percentage,94.93921910196016
20,2019,746220.0,Present Percentage,93.78856101417813
20,2019,999942.0,Present Percentage,91.30379562014596
20,2019,745723.0,Present Percentage,93.89760004720252
20,2019,497365.0,Present Percentage,87.89400138731112
20,2020,495293.0,Present Percentage,87.18092119210246
20,2020,1042822.0,Present Percentage,91.52242664615822
20,2020,893593.0,Present Percentage,92.27925912579889
20,2020,843005.0,Present Percentage,93.02364754657447
20,2020,940836.0,Present Percentage,93.10496196999264
20,2020,678011.0,Present Percentage,93.74346433907415
20,2020,986622.0,Present Percentage,92.76673335887503
20,2020,986368.0,Present Percentage,92.35701077082793
20,2020,937457.0,Present Percentage,91.73775437166718
20,2020,848201.0,Present Percentage,86.01557885454038
21,2018,520425.0,Present Percentage,92.97497237834462
21,2018,763261.0,Present Percentage,93.88623288757057
21,2018,623527.0,Present Percentage,92.660782933217
21,2018,519027.0,Present Percentage,92.38478923061805
21,2018,675576.0,Present Percentage,90.07824434260542
21,2018,483468.0,Present Percentage,91.54339066908254
21,2018,688543.0,Present Percentage,91.4621163819834
21,2018,552079.0,Present Percentage,92.43133681954939
21,2018,758499.0,Present Percentage,91.68093827414407
21,2018,456678.0,Present Percentage,85.30408734381774
21,2019,588760.0,Present Percentage,93.91925402540934
21,2019,693591.0,Present Percentage,94.16183312643906
21,2019,589941.0,Present Percentage,92.97234808226585
21,2019,520195.0,Present Percentage,91.81172444948528
21,2019,676023.0,Present Percentage,90.54425663032175
21,2019,518835.0,Present Percentage,92.00786377171933
21,2019,345759.0,Present Percentage,86.3775057193016
21,2020,339454.0,Present Percentage,83.51205170656407
21,2020,717181.0,Present Percentage,88.85734563520226
21,2020,614036.0,Present Percentage,88.99689920460689
21,2020,578960.0,Present Percentage,89.06712035373774
21,2020,645699.0,Present Percentage,88.41875239081986
21,2020,462216.0,Present Percentage,90.0929435588556
21,2020,675910.0,Present Percentage,89.37757985530618
21,2020,674969.0,Present Percentage,89.33062111000653
21,2020,641327.0,Present Percentage,88.81366292078768
21,2020,580808.0,Present Percentage,81.58100439387887
22,2018,504442.0,Present Percentage,94.25741710642652
22,2018,740116.0,Present Percentage,95.2529063011744
22,2018,605320.0,Present Percentage,93.85795942641909
22,2018,504115.0,Present Percentage,93.72365432490602
22,2018,656043.0,Present Percentage,91.62570136408742
22,2018,469551.0,Present Percentage,93.09766138289558
22,2018,669045.0,Present Percentage,93.10240716244796
22,2018,535452.0,Present Percentage,93.80579398340095
22,2018,735714.0,Present Percentage,93.49190038520403
22,2018,440359.0,Present Percentage,88.0293124473441
22,2019,558061.0,Present Percentage,94.56833571957188
22,2019,657185.0,Present Percentage,95.37725298051538
22,2019,558856.0,Present Percentage,94.1920637874515
22,2019,492348.0,Present Percentage,92.92837586422613
22,2019,638231.0,Present Percentage,92.22005825476982
22,2019,491598.0,Present Percentage,93.46600270953095
22,2019,327746.0,Present Percentage,88.70131138137461
22,2020,318212.0,Present Percentage,88.37347428758187
22,2020,667211.0,Present Percentage,90.53028202472682
22,2020,570497.0,Present Percentage,91.62099011914174
22,2020,537985.0,Present Percentage,91.62132773218585
22,2020,600279.0,Present Percentage,91.51927686958898
22,2020,431031.0,Present Percentage,92.21842512487501
22,2020,629063.0,Present Percentage,92.25864500058023
22,2020,628631.0,Present Percentage,91.58679734216099
22,2020,597237.0,Present Percentage,90.73533622330834
22,2020,538303.0,Present Percentage,83.68298151784404
23,2018,128432.0,Present Percentage,88.94667995515137
23,2018,190314.0,Present Percentage,90.29078260138508
23,2018,156613.0,Present Percentage,87.54701078454534
23,2018,130407.0,Present Percentage,87.55128175634744
23,2018,178358.0,Present Percentage,84.98861839670775
23,2018,121343.0,Present Percentage,87.67213601114196
23,2018,173564.0,Present Percentage,87.76013459012238
23,2018,139332.0,Present Percentage,88.37740074067695
23,2018,191929.0,Present Percentage,86.6627763391671
23,2018,127581.0,Present Percentage,79.81204097788856
23,2019,141494.0,Present Percentage,90.15081911600493
23,2019,168146.0,Present Percentage,89.58643083986534
23,2019,143008.0,Present Percentage,87.83494629671067
23,2019,126241.0,Present Percentage,86.39348547619237
23,2019,171483.0,Present Percentage,84.7250164739362
23,2019,126217.0,Present Percentage,88.37002939382175
23,2019,84185.0,Present Percentage,83.52200510779831
23,2020,76428.0,Present Percentage,79.64620296226514
23,2020,161924.0,Present Percentage,85.41414490748747
23,2020,139746.0,Present Percentage,86.8969415940349
23,2020,132224.0,Present Percentage,85.8815343659245
23,2020,147899.0,Present Percentage,86.27374086369753
23,2020,106823.0,Present Percentage,86.62647557174017
23,2020,154356.0,Present Percentage,88.65674155847522
23,2020,153892.0,Present Percentage,89.12289137836925
23,2020,146141.0,Present Percentage,89.84200190227246
23,2020,132245.0,Present Percentage,87.40821959242315
24,2018,841686.0,Present Percentage,94.6251927678493
24,2018,1233456.0,Present Percentage,95.12945739450778
24,2018,1007933.0,Present Percentage,94.39387340229956
24,2018,838787.0,Present Percentage,93.87389170313799
24,2018,1109338.0,Present Percentage,92.22121661747818
24,2018,781801.0,Present Percentage,94.01394984145581
24,2018,1116766.0,Present Percentage,94.19735199674774
24,2018,892996.0,Present Percentage,94.67713181246053
24,2018,1229486.0,Present Percentage,94.02465745848265
24,2018,759454.0,Present Percentage,90.27459200952264
24,2019,934764.0,Present Percentage,95.2678964958
24,2019,1100184.0,Present Percentage,95.38559004675582
24,2019,934198.0,Present Percentage,94.53402811823618
24,2019,823675.0,Present Percentage,93.36837951862081
24,2019,1086765.0,Present Percentage,92.33247298173937
24,2019,822319.0,Present Percentage,93.68116266315141
24,2019,547988.0,Present Percentage,90.94688204851201
24,2020,532475.0,Present Percentage,84.98934222263956
24,2020,1115183.0,Present Percentage,91.27739572787605
24,2020,954454.0,Present Percentage,91.7329698445394
24,2020,900261.0,Present Percentage,92.59692466962358
24,2020,1004624.0,Present Percentage,92.9273041456306
24,2020,725663.0,Present Percentage,93.74778650695984
24,2020,1054938.0,Present Percentage,93.49374086439202
24,2020,1055258.0,Present Percentage,92.95006529208972
24,2020,1003956.0,Present Percentage,92.2188821024029
24,2020,905854.0,Present Percentage,88.34182991961177
25,2018,550848.0,Present Percentage,94.21546415708144
25,2018,807524.0,Present Percentage,94.78715183697327
25,2018,659851.0,Present Percentage,93.6378061107735
25,2018,549439.0,Present Percentage,93.12498748723698
25,2018,724649.0,Present Percentage,92.07768174661112
25,2018,512286.0,Present Percentage,92.9652576880883
25,2018,732764.0,Present Percentage,92.78130475842154
25,2018,586204.0,Present Percentage,93.51727385005903
25,2018,805168.0,Present Percentage,93.04952506806033
25,2018,496619.0,Present Percentage,89.05740618059316
25,2019,623196.0,Present Percentage,94.62432364777695
25,2019,733460.0,Present Percentage,94.9345567583781
25,2019,623393.0,Present Percentage,93.87047977760417
25,2019,549786.0,Present Percentage,92.94962039775476
25,2019,723157.0,Present Percentage,92.01141660801181
25,2019,548110.0,Present Percentage,92.64125814161392
25,2019,365471.0,Present Percentage,88.49238380062987
25,2020,357126.0,Present Percentage,89.6325106545029
25,2020,749681.0,Present Percentage,92.73357601433143
25,2020,642280.0,Present Percentage,93.03232235162234
25,2020,606020.0,Present Percentage,93.36078017227155
25,2020,676763.0,Present Percentage,93.64607698706932
25,2020,486627.0,Present Percentage,94.11910970825704
25,2020,708713.0,Present Percentage,93.65215538588963
25,2020,708179.0,Present Percentage,93.27429929438743
25,2020,672628.0,Present Percentage,92.46805069072354
25,2020,611380.0,Present Percentage,89.93113938957768
26,2018,475691.0,Present Percentage,95.40500030481972
26,2018,696309.0,Present Percentage,95.8159380390028
26,2018,568911.0,Present Percentage,93.99642474833497
26,2018,474001.0,Present Percentage,94.32068708715803
26,2018,606500.0,Present Percentage,93.93932399010717
26,2018,438820.0,Present Percentage,94.01166765416343
26,2018,626459.0,Present Percentage,93.33316306414306
26,2018,500643.0,Present Percentage,94.36364834822419
26,2018,688373.0,Present Percentage,94.12832868226964
26,2018,390196.0,Present Percentage,90.45402823196548
26,2019,537323.0,Present Percentage,95.61083370709983
26,2019,630314.0,Present Percentage,96.0440351951567
26,2019,534593.0,Present Percentage,95.03921674993873
26,2019,471159.0,Present Percentage,94.30850307433371
26,2019,602551.0,Present Percentage,93.7291615149589
26,2019,467912.0,Present Percentage,94.18181196464292
26,2019,311971.0,Present Percentage,89.98047895477464
26,2020,307907.0,Present Percentage,93.15799900619342
26,2020,645080.0,Present Percentage,94.80607056489117
26,2020,551354.0,Present Percentage,95.60590836377355
26,2020,519625.0,Present Percentage,95.10108251142651
26,2020,579560.0,Present Percentage,94.33415004486162
26,2020,410198.0,Present Percentage,95.24424789979473
26,2020,604034.0,Present Percentage,94.98438829602307
26,2020,603907.0,Present Percentage,94.63576345364434
26,2020,573245.0,Present Percentage,93.88463920313303
26,2020,520512.0,Present Percentage,88.05349348333948
27,2018,641690.0,Present Percentage,92.96342470663404
27,2018,943470.0,Present Percentage,93.50673577326253
27,2018,772571.0,Present Percentage,92.10545050228393
27,2018,643356.0,Present Percentage,91.66899819073731
27,2018,859314.0,Present Percentage,89.20208445341284
27,2018,600746.0,Present Percentage,91.4814247618794
27,2018,858015.0,Present Percentage,91.42008006853027
27,2018,685827.0,Present Percentage,92.23477640862782
27,2018,943613.0,Present Percentage,91.48740002522221
27,2018,596328.0,Present Percentage,84.27073690988853
27,2019,727433.0,Present Percentage,93.6117828033647
27,2019,857491.0,Present Percentage,93.32820985876236
27,2019,729139.0,Present Percentage,92.0546013860183
27,2019,642587.0,Present Percentage,90.4948279376956
27,2019,856863.0,Present Percentage,89.1424883557815
27,2019,641755.0,Present Percentage,91.42118098028064
27,2019,427459.0,Present Percentage,86.5252573931067
27,2020,413393.0,Present Percentage,84.3328261484834
27,2020,874364.0,Present Percentage,88.59033537519842
27,2020,751327.0,Present Percentage,89.77529091860136
27,2020,709272.0,Present Percentage,90.13086657868914
27,2020,792042.0,Present Percentage,90.54115817090508
27,2020,568649.0,Present Percentage,90.89227273766419
27,2020,827609.0,Present Percentage,90.97532772118234
27,2020,826683.0,Present Percentage,90.64502354590574
27,2020,785501.0,Present Percentage,90.36334772330015
27,2020,712296.0,Present Percentage,84.08568909554455
28,2018,597897.0,Present Percentage,93.32627526145808
28,2018,877910.0,Present Percentage,94.01362326434372
28,2018,717222.0,Present Percentage,92.73892881144192
28,2018,597131.0,Present Percentage,92.40551905695736
28,2018,771469.0,Present Percentage,89.78273916385493
28,2018,555454.0,Present Percentage,92.12608064754238
28,2018,792196.0,Present Percentage,91.96246888396306
28,2018,633864.0,Present Percentage,92.72414902881376
28,2018,870901.0,Present Percentage,91.89184534177822
28,2018,518396.0,Present Percentage,83.28517195348729
28,2019,668421.0,Present Percentage,93.59744831475972
28,2019,785947.0,Present Percentage,93.92618077300378
28,2019,667375.0,Present Percentage,93.12890054317288
28,2019,588539.0,Present Percentage,92.1697627514914
28,2019,758131.0,Present Percentage,90.54807150743078
28,2019,587499.0,Present Percentage,92.41054027326004
28,2019,391159.0,Present Percentage,88.10151370670239
28,2020,374876.0,Present Percentage,88.76535174297634
28,2020,805672.0,Present Percentage,91.59111896652732
28,2020,690559.0,Present Percentage,91.65661442396667
28,2020,651044.0,Present Percentage,91.82835568717321
28,2020,725887.0,Present Percentage,92.30196986583312
28,2020,517463.0,Present Percentage,92.7892429023911
28,2020,761217.0,Present Percentage,92.65413147630703
28,2020,759896.0,Present Percentage,92.12142187878342
28,2020,721013.0,Present Percentage,91.54259354547006
28,2020,660197.0,Present Percentage,85.97782177138036
29,2018,379476.0,Present Percentage,92.95739387998186
29,2018,556875.0,Present Percentage,93.89881032547699
29,2018,455061.0,Present Percentage,92.21401086887252
29,2018,379115.0,Present Percentage,91.67007372433167
29,2018,515136.0,Present Percentage,89.82326997142502
29,2018,354607.0,Present Percentage,92.20009757280594
29,2018,506783.0,Present Percentage,92.05143029659637
29,2018,405372.0,Present Percentage,92.43484996497044
29,2018,557850.0,Present Percentage,91.72716680111141
29,2018,362512.0,Present Percentage,83.14952332612438
29,2019,415734.0,Present Percentage,93.9348237093911
29,2019,489860.0,Present Percentage,94.0070632425591
