District,Year,Attendance Percentage,Number Tested,Mean Scale Score,Pct Level 1,Pct Level 2,Pct Level 3,Pct Level 4,Pct Level 3 and 4,Subject,DBN,Total Enrollment,Economic Need Index,Borough
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K405,4054.0,0.6679999999999999,Brooklyn
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K425,3878.0,0.6629999999999999,Brooklyn
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K535,977.0,0.455,Brooklyn
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K555,652.0,0.609,Brooklyn
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K611,407.0,0.841,Brooklyn
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K630,206.0,0.7559999999999999,Brooklyn
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K853,298.0,0.7040000000000001,Brooklyn
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K889,197.0,0.5539999999999999,Brooklyn
22,2019,93.52740479,14399.0,602.0,21.4,28.9,30.0,19.6,49.7,ELA,22K890,291.0,0.716,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K014,533.0,0.857,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K052,803.0,0.728,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K078,548.0,0.674,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K109,516.0,0.775,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K119,434.0,0.7290000000000001,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K134,608.0,0.8270000000000001,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K139,896.0,0.735,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K152,595.0,0.843,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K193,652.0,0.6890000000000001,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K194,545.0,0.909,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K195,486.0,0.295,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K197,857.0,0.716,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K198,391.0,0.757,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K203,605.0,0.703,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K206,1529.0,0.637,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K207,1082.0,0.433,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K217,1123.0,0.809,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K222,860.0,0.413,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K234,1557.0,0.6829999999999999,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K236,605.0,0.36,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K240,678.0,0.8240000000000001,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K245,269.0,0.8270000000000001,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K251,432.0,0.8270000000000001,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K254,749.0,0.5539999999999999,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K255,865.0,0.742,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K277,420.0,0.407,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K278,1213.0,0.557,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K312,740.0,0.474,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K315,630.0,0.8370000000000001,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K326,143.0,0.684,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K361,557.0,0.865,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K381,286.0,0.753,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K405,4054.0,0.6679999999999999,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K425,3878.0,0.6629999999999999,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K535,977.0,0.455,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K555,652.0,0.609,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K611,407.0,0.841,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K630,206.0,0.7559999999999999,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K853,298.0,0.7040000000000001,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K889,197.0,0.5539999999999999,Brooklyn
22,2019,93.52740479,14501.0,602.0,26.0,25.5,23.6,24.9,48.5,Math,22K890,291.0,0.716,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K014,528.0,0.858,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K052,762.0,0.7240000000000001,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K078,511.0,0.669,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K109,506.0,0.777,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K119,423.0,0.722,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K134,571.0,0.785,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K139,834.0,0.7190000000000001,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K152,558.0,0.8140000000000001,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K193,585.0,0.687,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K194,505.0,0.872,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K195,401.0,0.285,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K197,855.0,0.691,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K198,326.0,0.7390000000000001,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K203,543.0,0.6940000000000001,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K206,1517.0,0.639,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K207,1016.0,0.42,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K217,1049.0,0.787,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K222,779.0,0.436,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K234,1406.0,0.659,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K236,565.0,0.3279999999999999,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K240,584.0,0.825,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K245,259.0,0.81,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K251,390.0,0.8240000000000001,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K254,680.0,0.56,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K255,801.0,0.736,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K277,364.0,0.434,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K278,1261.0,0.5539999999999999,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K312,704.0,0.478,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K315,555.0,0.8009999999999999,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K326,142.0,0.653,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K361,483.0,0.855,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K381,316.0,0.738,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K405,4109.0,0.644,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K425,3851.0,0.655,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K535,1002.0,0.445,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K555,661.0,0.58,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K611,413.0,0.8140000000000001,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K630,184.0,0.769,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K853,204.0,0.55,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K889,253.0,0.509,Brooklyn
22,2020,90.8609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K890,289.0,0.687,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K014,469.0,0.857,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K052,711.0,0.731,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K078,500.0,0.6559999999999999,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K109,476.0,0.759,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K119,396.0,0.691,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K134,519.0,0.773,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K139,766.0,0.684,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K152,511.0,0.7879999999999999,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K193,484.0,0.696,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K194,487.0,0.861,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K195,324.0,0.297,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K197,864.0,0.685,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K198,303.0,0.7340000000000001,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K203,548.0,0.648,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K206,1471.0,0.635,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K207,922.0,0.4579999999999999,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K217,915.0,0.75,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K222,706.0,0.4539999999999999,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K234,1298.0,0.682,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K236,528.0,0.31,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K240,488.0,0.8,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K245,240.0,0.7829999999999999,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K251,335.0,0.8059999999999999,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K254,622.0,0.57,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K255,777.0,0.726,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K277,353.0,0.357,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K278,1189.0,0.5579999999999999,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K312,647.0,0.466,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K315,528.0,0.792,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K326,150.0,0.603,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K361,429.0,0.821,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K381,326.0,0.67,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K405,4039.0,0.631,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K425,3510.0,0.627,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K535,960.0,0.47,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K555,650.0,0.542,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K611,420.0,0.8109999999999999,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K630,158.0,0.775,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K853,315.0,0.475,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K889,312.0,0.497,Brooklyn
22,2021,89.22895813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22K890,284.0,0.727,Brooklyn
0,2022,90.02230072,11765.0,602.0,20.3,29.9,28.9,20.9,49.8,ELA,0,0.0,0.0,
0,2022,90.02230072,11480.0,598.0,34.1,25.2,21.4,19.3,40.7,Math,0,0.0,0.0,
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K041,402.0,0.95,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K137,289.0,0.882,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K150,191.0,0.95,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K155,442.0,0.931,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K156,642.0,0.8959999999999999,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K165,290.0,0.875,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K178,338.0,0.894,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K184,533.0,0.942,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K284,280.0,0.95,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K298,281.0,0.95,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K323,614.0,0.936,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K327,292.0,0.929,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K363,278.0,0.95,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K392,307.0,0.657,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K401,316.0,0.95,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K446,389.0,0.8959999999999999,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K493,239.0,0.8390000000000001,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K514,153.0,0.866,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K518,196.0,0.861,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K522,173.0,0.8759999999999999,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K599,386.0,0.809,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K643,217.0,0.828,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K644,651.0,0.738,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K647,227.0,0.872,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K664,102.0,0.922,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K668,134.0,0.927,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K671,199.0,0.922,Brooklyn
23,2018,87.2671051,4613.0,592.0,37.7,36.0,19.2,7.1,26.3,ELA,23K697,205.0,0.8959999999999999,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K041,402.0,0.95,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K137,289.0,0.882,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K150,191.0,0.95,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K155,442.0,0.931,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K156,642.0,0.8959999999999999,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K165,290.0,0.875,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K178,338.0,0.894,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K184,533.0,0.942,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K284,280.0,0.95,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K298,281.0,0.95,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K323,614.0,0.936,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K327,292.0,0.929,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K363,278.0,0.95,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K392,307.0,0.657,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K401,316.0,0.95,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K446,389.0,0.8959999999999999,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K493,239.0,0.8390000000000001,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K514,153.0,0.866,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K518,196.0,0.861,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K522,173.0,0.8759999999999999,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K599,386.0,0.809,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K643,217.0,0.828,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K644,651.0,0.738,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K647,227.0,0.872,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K664,102.0,0.922,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K668,134.0,0.927,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K671,199.0,0.922,Brooklyn
23,2018,87.2671051,4505.0,589.0,49.8,29.7,13.9,6.6,20.5,Math,23K697,205.0,0.8959999999999999,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K041,332.0,0.95,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K137,194.0,0.88,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K150,191.0,0.95,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K155,388.0,0.916,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K156,577.0,0.895,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K165,286.0,0.865,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K178,320.0,0.915,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K184,523.0,0.95,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K284,281.0,0.95,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K298,307.0,0.95,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K323,555.0,0.942,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K327,292.0,0.906,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K363,273.0,0.95,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K392,326.0,0.758,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K401,324.0,0.95,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K446,359.0,0.911,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K493,305.0,0.845,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K514,140.0,0.8909999999999999,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K518,181.0,0.888,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K522,149.0,0.897,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K599,411.0,0.818,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K643,196.0,0.865,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K644,635.0,0.768,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K647,191.0,0.897,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K664,179.0,0.91,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K668,142.0,0.95,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K671,203.0,0.928,Brooklyn
23,2019,87.73567963,4400.0,590.0,40.3,32.8,19.4,7.4,26.9,ELA,23K697,163.0,0.95,Brooklyn
23,2019,87.73567963,4245.0,590.0,49.3,27.3,15.4,8.0,23.4,Math,23K041,332.0,0.95,Brooklyn
23,2019,87.73567963,4245.0,590.0,49.3,27.3,15.4,8.0,23.4,Math,23K137,194.0,0.88,Brooklyn
23,2019,87.73567963,4245.0,590.0,49.3,27.3,15.4,8.0,23.4,Math,23K150,191.0,0.95,Brooklyn
