DBN_,Economic Need Index_2019-20,Economic Need Index_2020-21,Economic Need Index_2021-22,Total Enrollment_2019-20,Total Enrollment_2020-21,Total Enrollment_2021-22,District_,Borough_
15K821,0.897,0.8690000000000001,0.84,538.0,523.0,462.0,15,K
15K839,0.48,0.489,0.478,364.0,370.0,359.0,15,K
15K863,0.196,0.179,0.162,468.0,331.0,384.0,15,K
15K896,0.85,0.893,0.8190000000000001,101.0,147.0,167.0,15,K
16K005,0.8220000000000001,0.8320000000000001,0.8059999999999999,248.0,201.0,231.0,16,K
16K021,0.8059999999999999,0.799,0.813,563.0,536.0,487.0,16,K
16K025,0.946,0.9129999999999999,0.8320000000000001,74.0,62.0,68.0,16,K
16K026,0.7809999999999999,0.755,0.742,233.0,207.0,186.0,16,K
16K035,0.8690000000000001,0.8690000000000001,0.8690000000000001,199.0,187.0,169.0,16,K
16K040,0.905,0.8740000000000001,0.831,396.0,448.0,447.0,16,K
16K057,0.919,0.95,0.934,119.0,101.0,105.0,16,K
16K081,0.9390000000000001,0.934,0.9209999999999999,293.0,268.0,241.0,16,K
16K243,0.922,0.919,0.9,216.0,182.0,203.0,16,K
16K262,0.853,0.8370000000000001,0.8220000000000001,160.0,155.0,162.0,16,K
16K267,0.9,0.85,0.853,198.0,198.0,177.0,16,K
16K308,0.912,0.902,0.8909999999999999,244.0,249.0,251.0,16,K
16K309,0.8220000000000001,0.757,0.784,207.0,171.0,172.0,16,K
16K335,0.9390000000000001,0.932,0.8859999999999999,214.0,195.0,190.0,16,K
16K455,0.88,0.865,0.877,452.0,452.0,480.0,16,K
16K498,0.846,0.856,0.8420000000000001,578.0,613.0,578.0,16,K
16K627,0.7609999999999999,0.7290000000000001,0.6940000000000001,314.0,307.0,288.0,16,K
16K628,0.598,0.544,0.575,292.0,319.0,307.0,16,K
16K669,0.8859999999999999,0.899,0.9009999999999999,321.0,277.0,207.0,16,K
16K681,0.9109999999999999,0.889,0.887,224.0,227.0,211.0,16,K
16K688,0.917,0.894,0.912,126.0,132.0,162.0,16,K
16K765,0.865,0.875,0.873,231.0,189.0,154.0,16,K
16K898,0.877,0.7829999999999999,0.731,83.0,149.0,155.0,16,K
17K002,0.825,0.807,0.795,431.0,415.0,357.0,17,K
17K006,0.871,0.85,0.8240000000000001,641.0,604.0,630.0,17,K
17K012,0.925,0.907,0.8759999999999999,240.0,197.0,198.0,17,K
17K061,0.8029999999999999,0.8190000000000001,0.845,559.0,515.0,451.0,17,K
17K091,0.825,0.8270000000000001,0.836,225.0,186.0,197.0,17,K
17K092,0.87,0.875,0.799,344.0,312.0,299.0,17,K
17K122,0.7070000000000001,0.715,0.715,574.0,556.0,545.0,17,K
17K138,0.812,0.802,0.759,525.0,487.0,465.0,17,K
17K161,0.866,0.838,0.8490000000000001,336.0,332.0,285.0,17,K
17K181,0.841,0.813,0.777,615.0,598.0,568.0,17,K
17K189,0.841,0.821,0.818,1000.0,936.0,899.0,17,K
17K191,0.91,0.9229999999999999,0.919,173.0,173.0,145.0,17,K
17K221,0.8640000000000001,0.8370000000000001,0.795,226.0,186.0,175.0,17,K
17K241,0.7979999999999999,0.7659999999999999,0.76,457.0,395.0,384.0,17,K
17K246,0.855,0.873,0.8340000000000001,416.0,356.0,313.0,17,K
17K249,0.78,0.759,0.767,853.0,810.0,746.0,17,K
17K289,0.899,0.917,0.887,316.0,281.0,274.0,17,K
17K316,0.612,0.562,0.532,597.0,563.0,553.0,17,K
17K340,0.795,0.802,0.802,197.0,219.0,182.0,17,K
17K352,0.9059999999999999,0.831,0.86,123.0,128.0,119.0,17,K
17K353,0.846,0.85,0.8290000000000001,162.0,143.0,132.0,17,K
17K354,0.772,0.792,0.8029999999999999,373.0,324.0,264.0,17,K
17K375,0.856,0.846,0.8009999999999999,290.0,254.0,252.0,17,K
17K382,0.847,0.8340000000000001,0.8079999999999999,346.0,337.0,382.0,17,K
17K394,0.89,0.8959999999999999,0.878,337.0,285.0,273.0,17,K
17K397,0.785,0.752,0.7140000000000001,172.0,164.0,172.0,17,K
17K398,0.937,0.9259999999999999,0.9129999999999999,265.0,203.0,241.0,17,K
17K399,0.877,0.848,0.815,284.0,233.0,143.0,17,K
17K408,0.8740000000000001,0.8909999999999999,0.8540000000000001,244.0,277.0,313.0,17,K
17K484,0.9329999999999999,0.914,0.902,173.0,178.0,159.0,17,K
17K524,0.95,0.95,0.95,370.0,323.0,306.0,17,K
17K528,0.8009999999999999,0.767,0.716,222.0,240.0,225.0,17,K
17K531,0.792,0.7879999999999999,0.79,326.0,279.0,232.0,17,K
17K532,0.8490000000000001,0.816,0.792,449.0,420.0,443.0,17,K
17K537,0.7929999999999999,0.809,0.79,466.0,464.0,476.0,17,K
17K539,0.855,0.821,0.7929999999999999,299.0,259.0,226.0,17,K
17K543,0.636,0.637,0.639,624.0,657.0,632.0,17,K
17K546,0.7559999999999999,0.7490000000000001,0.727,475.0,519.0,488.0,17,K
17K547,0.785,0.738,0.7340000000000001,342.0,332.0,312.0,17,K
17K548,0.84,0.823,0.836,278.0,292.0,270.0,17,K
17K568,0.867,0.858,0.8590000000000001,111.0,84.0,66.0,17,K
17K590,0.5529999999999999,0.555,0.5539999999999999,1414.0,1505.0,1445.0,17,K
17K600,0.7709999999999999,0.764,0.746,1253.0,1331.0,1339.0,17,K
17K646,0.831,0.8690000000000001,0.848,200.0,182.0,176.0,17,K
17K705,0.624,0.654,0.589,321.0,310.0,301.0,17,K
17K722,0.8170000000000001,0.851,0.862,248.0,234.0,206.0,17,K
17K745,0.769,0.775,0.7559999999999999,461.0,523.0,540.0,17,K
17K751,0.8420000000000001,0.852,0.84,277.0,280.0,254.0,17,K
17K770,0.53,0.532,0.545,288.0,286.0,293.0,17,K
18K066,0.669,0.675,0.653,760.0,664.0,613.0,18,K
18K068,0.8170000000000001,0.805,0.755,239.0,230.0,226.0,18,K
18K114,0.8240000000000001,0.797,0.7809999999999999,484.0,414.0,365.0,18,K
18K115,0.6759999999999999,0.6629999999999999,0.637,861.0,827.0,770.0,18,K
18K135,0.8270000000000001,0.8059999999999999,0.742,465.0,414.0,374.0,18,K
18K208,0.757,0.7390000000000001,0.688,339.0,301.0,271.0,18,K
18K211,0.762,0.7879999999999999,0.805,342.0,252.0,214.0,18,K
18K219,0.885,0.8440000000000001,0.7909999999999999,364.0,297.0,307.0,18,K
18K233,0.7240000000000001,0.7190000000000001,0.6940000000000001,332.0,307.0,283.0,18,K
18K235,0.555,0.534,0.518,1174.0,1109.0,1015.0,18,K
18K244,0.733,0.747,0.722,427.0,379.0,378.0,18,K
18K268,0.833,0.8390000000000001,0.7709999999999999,320.0,288.0,244.0,18,K
18K272,0.9129999999999999,0.9,0.861,437.0,393.0,353.0,18,K
18K276,0.7240000000000001,0.706,0.675,549.0,497.0,489.0,18,K
18K279,0.706,0.685,0.627,348.0,287.0,280.0,18,K
18K285,0.767,0.77,0.7070000000000001,727.0,762.0,588.0,18,K
18K366,0.742,0.75,0.725,407.0,390.0,355.0,18,K
18K563,0.7879999999999999,0.772,0.754,620.0,486.0,372.0,18,K
18K566,0.799,0.8079999999999999,0.745,204.0,206.0,214.0,18,K
18K567,0.843,0.862,0.8420000000000001,338.0,278.0,210.0,18,K
18K569,0.8,0.807,0.823,259.0,214.0,177.0,18,K
18K576,0.7929999999999999,0.77,0.7929999999999999,307.0,283.0,239.0,18,K
18K578,0.8,0.8059999999999999,0.789,168.0,143.0,122.0,18,K
18K581,0.836,0.831,0.8340000000000001,234.0,199.0,157.0,18,K
18K588,0.833,0.8320000000000001,0.774,165.0,131.0,158.0,18,K
18K617,0.782,0.816,0.75,208.0,212.0,258.0,18,K
18K629,0.767,0.83,0.805,251.0,222.0,204.0,18,K
18K633,0.772,0.7559999999999999,0.728,454.0,475.0,459.0,18,K
18K635,0.727,0.747,0.7390000000000001,191.0,180.0,151.0,18,K
18K637,0.8009999999999999,0.81,0.7609999999999999,306.0,351.0,362.0,18,K
18K642,0.843,0.8270000000000001,0.8290000000000001,209.0,174.0,146.0,18,K
18K673,0.835,0.828,0.8340000000000001,196.0,175.0,160.0,18,K
18K763,0.632,0.619,0.634,353.0,359.0,342.0,18,K
19K007,0.868,0.866,0.84,784.0,711.0,667.0,19,K
19K013,0.9209999999999999,0.9129999999999999,0.909,417.0,396.0,378.0,19,K
19K065,0.861,0.852,0.826,556.0,523.0,488.0,19,K
19K089,0.877,0.8859999999999999,0.8540000000000001,490.0,470.0,454.0,19,K
19K108,0.878,0.868,0.862,901.0,848.0,773.0,19,K
19K149,0.892,0.8909999999999999,0.8590000000000001,605.0,494.0,479.0,19,K
19K158,0.882,0.877,0.863,505.0,480.0,426.0,19,K
19K159,0.8959999999999999,0.883,0.867,756.0,697.0,638.0,19,K
19K171,0.89,0.8859999999999999,0.8759999999999999,385.0,343.0,304.0,19,K
19K190,0.9109999999999999,0.9,0.8420000000000001,190.0,157.0,138.0,19,K
19K202,0.941,0.9390000000000001,0.895,352.0,281.0,256.0,19,K
19K213,0.919,0.904,0.889,259.0,231.0,236.0,19,K
19K214,0.88,0.888,0.846,865.0,828.0,766.0,19,K
19K218,0.941,0.9179999999999999,0.879,378.0,333.0,306.0,19,K
19K224,0.941,0.9440000000000001,0.934,332.0,283.0,269.0,19,K
19K273,0.8909999999999999,0.92,0.856,329.0,301.0,310.0,19,K
19K290,0.885,0.889,0.873,436.0,385.0,364.0,19,K
19K292,0.934,0.9390000000000001,0.909,526.0,483.0,407.0,19,K
19K306,0.95,0.95,0.925,310.0,279.0,262.0,19,K
19K325,0.919,0.9159999999999999,0.9179999999999999,190.0,144.0,155.0,19,K
19K328,0.95,0.95,0.94,309.0,286.0,272.0,19,K
19K345,0.902,0.8859999999999999,0.875,577.0,488.0,513.0,19,K
19K346,0.77,0.7509999999999999,0.8079999999999999,558.0,486.0,438.0,19,K
19K364,0.838,0.831,0.85,265.0,209.0,183.0,19,K
19K404,0.85,0.875,0.861,542.0,540.0,529.0,19,K
19K409,0.846,0.853,0.838,511.0,558.0,613.0,19,K
19K422,0.833,0.841,0.8420000000000001,530.0,531.0,491.0,19,K
19K452,0.759,0.76,0.752,307.0,274.0,221.0,19,K
19K502,0.856,0.84,0.813,269.0,275.0,239.0,19,K
19K504,0.877,0.892,0.883,233.0,195.0,168.0,19,K
19K507,0.879,0.857,0.83,379.0,359.0,322.0,19,K
19K510,0.8959999999999999,0.871,0.857,199.0,169.0,148.0,19,K
19K557,0.95,0.935,0.9259999999999999,309.0,285.0,278.0,19,K
19K583,0.95,0.95,0.95,299.0,284.0,351.0,19,K
19K615,0.809,0.7929999999999999,0.775,715.0,862.0,815.0,19,K
19K618,0.799,0.8029999999999999,0.7559999999999999,445.0,455.0,415.0,19,K
19K639,0.9109999999999999,0.888,0.865,437.0,400.0,354.0,19,K
19K654,0.937,0.9390000000000001,0.897,290.0,286.0,235.0,19,K
19K659,0.858,0.848,0.8490000000000001,348.0,373.0,391.0,19,K
19K660,0.912,0.893,0.893,396.0,401.0,418.0,19,K
19K661,0.8740000000000001,0.894,0.848,474.0,477.0,444.0,19,K
19K662,0.889,0.887,0.8590000000000001,514.0,533.0,480.0,19,K
19K663,0.941,0.9329999999999999,0.924,172.0,108.0,96.0,19,K
19K677,0.937,0.919,0.9,500.0,445.0,425.0,19,K
19K678,0.9259999999999999,0.934,0.929,260.0,245.0,245.0,19,K
19K683,0.914,0.927,0.9259999999999999,264.0,240.0,252.0,19,K
19K760,0.845,0.8490000000000001,0.867,363.0,357.0,288.0,19,K
19K764,0.818,0.823,0.8009999999999999,335.0,346.0,336.0,19,K
19K907,0.882,0.893,0.909,122.0,142.0,157.0,19,K
19K935,,,0.818,,,97.0,19,K
19K938,,0.866,0.778,,62.0,99.0,19,K
19K953,,0.821,0.8690000000000001,,164.0,141.0,19,K
20K030,0.785,0.769,0.753,974.0,961.0,962.0,20,K
20K048,0.8079999999999999,0.784,0.8,569.0,557.0,516.0,20,K
20K062,0.8540000000000001,0.8240000000000001,0.8240000000000001,1173.0,1109.0,958.0,20,K
20K069,0.909,0.895,0.873,772.0,755.0,642.0,20,K
20K102,0.617,0.623,0.603,1405.0,1291.0,1179.0,20,K
20K104,0.5670000000000001,0.5479999999999999,0.573,1222.0,1206.0,1106.0,20,K
20K105,0.929,0.91,0.8859999999999999,1382.0,1360.0,1273.0,20,K
20K112,0.7340000000000001,0.7340000000000001,0.696,727.0,721.0,708.0,20,K
20K127,0.6629999999999999,0.652,0.599,517.0,521.0,532.0,20,K
20K160,0.93,0.9229999999999999,0.9059999999999999,1234.0,1143.0,1010.0,20,K
20K163,0.782,0.736,0.7,633.0,616.0,591.0,20,K
20K164,0.895,0.873,0.867,674.0,624.0,556.0,20,K
20K170,0.828,0.8240000000000001,0.807,1019.0,969.0,920.0,20,K
20K176,0.8240000000000001,0.7909999999999999,0.7829999999999999,1224.0,1148.0,1121.0,20,K
20K179,0.885,0.852,0.835,807.0,774.0,717.0,20,K
20K180,0.85,0.841,0.8270000000000001,1072.0,1036.0,954.0,20,K
20K185,0.413,0.431,0.456,643.0,584.0,562.0,20,K
20K186,0.765,0.747,0.722,1118.0,1056.0,1006.0,20,K
20K187,0.6,0.58,0.6409999999999999,982.0,990.0,926.0,20,K
20K192,0.89,0.867,0.845,642.0,643.0,587.0,20,K
20K200,0.795,0.7829999999999999,0.77,1335.0,1337.0,1255.0,20,K
20K201,0.6679999999999999,0.665,0.643,1743.0,1726.0,1570.0,20,K
20K204,0.6709999999999999,0.6559999999999999,0.65,1114.0,1034.0,1046.0,20,K
20K205,0.753,0.7340000000000001,0.725,1297.0,1238.0,1156.0,20,K
20K220,0.91,0.897,0.8690000000000001,1494.0,1419.0,1249.0,20,K
20K223,0.9129999999999999,0.8909999999999999,0.879,892.0,888.0,790.0,20,K
20K227,0.845,0.8220000000000001,0.792,1637.0,1536.0,1484.0,20,K
20K229,0.536,0.522,0.513,1252.0,1201.0,1186.0,20,K
20K247,0.7140000000000001,0.6970000000000001,0.6970000000000001,853.0,797.0,758.0,20,K
20K259,0.748,0.727,0.733,1864.0,1758.0,1553.0,20,K
20K264,0.622,0.617,0.613,461.0,417.0,368.0,20,K
20K310,0.8859999999999999,0.867,0.8340000000000001,436.0,488.0,475.0,20,K
20K445,0.823,0.8009999999999999,0.7859999999999999,3480.0,3572.0,3336.0,20,K
20K485,0.7709999999999999,0.742,0.735,1225.0,1269.0,1274.0,20,K
20K490,0.754,0.728,0.711,4657.0,4678.0,4170.0,20,K
20K503,0.929,0.915,0.899,941.0,857.0,738.0,20,K
20K505,0.873,0.846,0.84,3300.0,3304.0,3199.0,20,K
20K506,0.924,0.904,0.895,737.0,667.0,535.0,20,K
20K609,0.883,0.8740000000000001,0.851,559.0,577.0,535.0,20,K
20K682,0.484,0.532,0.545,419.0,385.0,342.0,20,K
20K686,0.32,0.33399999999999996,0.335,534.0,523.0,471.0,20,K
20K748,0.716,0.685,0.682,504.0,495.0,465.0,20,K
20K768,0.705,0.628,0.493,1328.0,1051.0,1219.0,20,K
20K936,,0.804,0.7709999999999999,,148.0,304.0,20,K
20K939,,0.823,0.784,,65.0,111.0,20,K
20K971,0.871,0.8109999999999999,0.8340000000000001,312.0,254.0,233.0,20,K
21K090,0.9009999999999999,0.892,0.871,590.0,519.0,499.0,21,K
21K095,0.787,0.762,0.748,992.0,997.0,945.0,21,K
21K096,0.804,0.804,0.825,835.0,814.0,788.0,21,K
21K097,0.7290000000000001,0.728,0.6809999999999999,746.0,710.0,763.0,21,K
21K098,0.529,0.546,0.5539999999999999,1601.0,1661.0,1542.0,21,K
21K099,0.821,0.8240000000000001,0.797,890.0,843.0,800.0,21,K
21K100,0.49700000000000005,0.509,0.465,832.0,685.0,625.0,21,K
21K101,0.698,0.6940000000000001,0.6779999999999999,927.0,966.0,994.0,21,K
21K121,0.785,0.7809999999999999,0.758,333.0,315.0,316.0,21,K
21K128,0.79,0.802,0.787,456.0,424.0,425.0,21,K
21K153,0.816,0.815,0.7859999999999999,585.0,546.0,534.0,21,K
21K177,0.8059999999999999,0.8109999999999999,0.8,985.0,933.0,876.0,21,K
21K188,0.935,0.943,0.9420000000000001,344.0,306.0,261.0,21,K
21K199,0.825,0.7759999999999999,0.747,571.0,535.0,519.0,21,K
21K209,0.747,0.7190000000000001,0.653,742.0,686.0,664.0,21,K
21K212,0.851,0.8340000000000001,0.8,694.0,609.0,586.0,21,K
21K215,0.6990000000000001,0.708,0.695,827.0,752.0,714.0,21,K
21K216,0.7290000000000001,0.722,0.6970000000000001,765.0,697.0,667.0,21,K
21K225,0.8640000000000001,0.857,0.8220000000000001,1005.0,954.0,878.0,21,K
21K226,0.7909999999999999,0.7929999999999999,0.777,1029.0,943.0,888.0,21,K
21K228,0.715,0.711,0.684,1498.0,1591.0,1556.0,21,K
21K238,0.892,0.862,0.8390000000000001,605.0,607.0,576.0,21,K
21K239,0.384,0.37200000000000005,0.40299999999999997,1345.0,1334.0,1241.0,21,K
21K253,0.893,0.879,0.86,944.0,869.0,831.0,21,K
21K281,0.7809999999999999,0.794,0.784,1259.0,1189.0,1172.0,21,K
21K288,0.95,0.95,0.95,578.0,550.0,550.0,21,K
21K303,0.8440000000000001,0.8420000000000001,0.8490000000000001,573.0,525.0,425.0,21,K
21K329,0.95,0.95,0.95,379.0,357.0,331.0,21,K
21K337,0.95,0.95,0.95,365.0,317.0,349.0,21,K
21K344,0.8390000000000001,0.838,0.7909999999999999,619.0,574.0,594.0,21,K
21K348,0.8490000000000001,0.867,0.878,269.0,277.0,329.0,21,K
21K410,0.841,0.8290000000000001,0.8059999999999999,1837.0,1817.0,1989.0,21,K
21K468,0.691,0.7190000000000001,0.73,704.0,754.0,739.0,21,K
21K525,0.664,0.649,0.638,3560.0,3691.0,3659.0,21,K
21K540,0.8290000000000001,0.812,0.8,2199.0,2276.0,2196.0,21,K
21K559,0.8440000000000001,0.84,0.847,278.0,254.0,263.0,21,K
21K572,0.779,0.764,0.745,387.0,400.0,378.0,21,K
21K620,0.847,0.83,0.789,453.0,511.0,581.0,21,K
21K690,0.7829999999999999,0.758,0.7909999999999999,926.0,963.0,908.0,21,K
21K728,0.894,0.892,0.9079999999999999,223.0,213.0,194.0,21,K
21K840,0.669,0.624,0.47100000000000003,305.0,225.0,255.0,21,K
22K014,0.857,0.858,0.857,533.0,528.0,469.0,22,K
22K052,0.728,0.7240000000000001,0.731,803.0,762.0,711.0,22,K
22K078,0.674,0.669,0.6559999999999999,548.0,511.0,500.0,22,K
22K109,0.775,0.777,0.759,516.0,506.0,476.0,22,K
22K119,0.7290000000000001,0.722,0.691,434.0,423.0,396.0,22,K
22K134,0.8270000000000001,0.785,0.773,608.0,571.0,519.0,22,K
22K139,0.735,0.7190000000000001,0.684,896.0,834.0,766.0,22,K
22K152,0.843,0.8140000000000001,0.7879999999999999,595.0,558.0,511.0,22,K
22K193,0.6890000000000001,0.687,0.696,652.0,585.0,484.0,22,K
22K194,0.909,0.872,0.861,545.0,505.0,487.0,22,K
22K195,0.295,0.285,0.297,486.0,401.0,324.0,22,K
22K197,0.716,0.691,0.685,857.0,855.0,864.0,22,K
22K198,0.757,0.7390000000000001,0.7340000000000001,391.0,326.0,303.0,22,K
22K203,0.703,0.6940000000000001,0.648,605.0,543.0,548.0,22,K
22K206,0.637,0.639,0.635,1529.0,1517.0,1471.0,22,K
22K207,0.433,0.42,0.45799999999999996,1082.0,1016.0,922.0,22,K
22K217,0.809,0.787,0.75,1123.0,1049.0,915.0,22,K
22K222,0.413,0.436,0.45399999999999996,860.0,779.0,706.0,22,K
22K234,0.6829999999999999,0.659,0.682,1557.0,1406.0,1298.0,22,K
22K236,0.36,0.32799999999999996,0.31,605.0,565.0,528.0,22,K
22K240,0.8240000000000001,0.825,0.8,678.0,584.0,488.0,22,K
22K245,0.8270000000000001,0.81,0.7829999999999999,269.0,259.0,240.0,22,K
22K251,0.8270000000000001,0.8240000000000001,0.8059999999999999,432.0,390.0,335.0,22,K
22K254,0.5539999999999999,0.56,0.57,749.0,680.0,622.0,22,K
22K255,0.742,0.736,0.726,865.0,801.0,777.0,22,K
22K277,0.40700000000000003,0.434,0.35700000000000004,420.0,364.0,353.0,22,K
22K278,0.557,0.5539999999999999,0.5579999999999999,1213.0,1261.0,1189.0,22,K
22K312,0.474,0.478,0.466,740.0,704.0,647.0,22,K
22K315,0.8370000000000001,0.8009999999999999,0.792,630.0,555.0,528.0,22,K
22K326,0.684,0.653,0.603,143.0,142.0,150.0,22,K
22K361,0.865,0.855,0.821,557.0,483.0,429.0,22,K
22K381,0.753,0.738,0.67,286.0,316.0,326.0,22,K
22K405,0.6679999999999999,0.644,0.631,4054.0,4109.0,4039.0,22,K
22K425,0.6629999999999999,0.655,0.627,3878.0,3851.0,3510.0,22,K
22K535,0.455,0.445,0.47,977.0,1002.0,960.0,22,K
22K555,0.609,0.58,0.542,652.0,661.0,650.0,22,K
22K611,0.841,0.8140000000000001,0.8109999999999999,407.0,413.0,420.0,22,K
22K630,0.7559999999999999,0.769,0.775,206.0,184.0,158.0,22,K
22K853,0.7040000000000001,0.55,0.475,298.0,204.0,315.0,22,K
22K889,0.5539999999999999,0.509,0.49700000000000005,197.0,253.0,312.0,22,K
22K890,0.716,0.687,0.727,291.0,289.0,284.0,22,K
23K041,0.95,0.95,0.95,332.0,290.0,244.0,23,K
23K137,0.88,0.87,0.8240000000000001,194.0,174.0,155.0,23,K
23K150,0.95,0.95,0.95,191.0,162.0,157.0,23,K
23K155,0.9159999999999999,0.915,0.89,388.0,341.0,315.0,23,K
23K156,0.895,0.8909999999999999,0.9009999999999999,577.0,518.0,466.0,23,K
23K165,0.865,0.8740000000000001,0.897,286.0,235.0,218.0,23,K
23K178,0.915,0.93,0.887,320.0,280.0,284.0,23,K
23K184,0.95,0.95,0.9420000000000001,523.0,458.0,440.0,23,K
23K284,0.95,0.95,0.95,281.0,264.0,240.0,23,K
23K298,0.95,0.95,0.95,307.0,291.0,310.0,23,K
23K323,0.9420000000000001,0.934,0.9329999999999999,555.0,505.0,522.0,23,K
23K327,0.9059999999999999,0.922,0.904,292.0,267.0,216.0,23,K
23K363,0.95,0.9420000000000001,0.941,273.0,265.0,264.0,23,K
23K392,0.758,0.785,0.768,326.0,326.0,327.0,23,K
23K401,0.95,0.95,0.95,324.0,283.0,248.0,23,K
23K446,0.9109999999999999,0.9079999999999999,0.9059999999999999,359.0,309.0,291.0,23,K
23K493,0.845,0.855,0.852,305.0,368.0,394.0,23,K
23K514,0.8909999999999999,0.919,0.883,140.0,142.0,169.0,23,K
23K518,0.888,0.925,0.94,181.0,133.0,99.0,23,K
23K522,0.897,0.873,0.8690000000000001,149.0,131.0,92.0,23,K
23K599,0.818,0.7979999999999999,0.7709999999999999,411.0,413.0,389.0,23,K
23K643,0.865,0.87,0.898,196.0,147.0,142.0,23,K
23K644,0.768,0.76,0.762,635.0,620.0,595.0,23,K
23K647,0.897,0.915,0.9109999999999999,191.0,209.0,194.0,23,K
23K664,0.91,0.9059999999999999,0.912,179.0,172.0,151.0,23,K
23K668,0.95,0.943,0.935,142.0,126.0,128.0,23,K
23K671,0.9279999999999999,0.9179999999999999,0.95,203.0,204.0,184.0,23,K
23K697,0.95,0.95,0.95,163.0,158.0,141.0,23,K
24Q005,0.8,0.797,0.7759999999999999,1755.0,1644.0,1566.0,24,Q
24Q007,0.784,0.767,0.731,1342.0,1263.0,1196.0,24,Q
24Q012,0.787,0.787,0.753,1125.0,1065.0,947.0,24,Q
24Q013,0.804,0.8140000000000001,0.802,1391.0,1249.0,1109.0,24,Q
24Q014,0.867,0.868,0.823,1390.0,1288.0,1138.0,24,Q
24Q016,0.907,0.903,0.907,1410.0,1300.0,1174.0,24,Q
24Q019,0.888,0.879,0.863,1846.0,1710.0,1691.0,24,Q
24Q028,0.8590000000000001,0.8440000000000001,0.8029999999999999,468.0,430.0,382.0,24,Q
24Q049,0.397,0.39799999999999996,0.41100000000000003,1195.0,1146.0,1153.0,24,Q
24Q058,0.591,0.602,0.595,969.0,931.0,828.0,24,Q
24Q061,0.887,0.893,0.8809999999999999,2265.0,2135.0,2100.0,24,Q
24Q068,0.7709999999999999,0.752,0.718,543.0,485.0,512.0,24,Q
24Q071,0.72,0.6990000000000001,0.665,671.0,632.0,572.0,24,Q
24Q073,0.706,0.72,0.688,2007.0,2069.0,1950.0,24,Q
24Q077,0.815,0.8240000000000001,0.7809999999999999,875.0,772.0,714.0,24,Q
24Q081,0.851,0.8340000000000001,0.736,625.0,587.0,699.0,24,Q
24Q087,0.569,0.581,0.545,607.0,558.0,534.0,24,Q
24Q088,0.659,0.6779999999999999,0.635,790.0,694.0,668.0,24,Q
24Q089,0.836,0.83,0.797,1707.0,1529.0,1379.0,24,Q
24Q091,0.578,0.5770000000000001,0.5479999999999999,782.0,767.0,783.0,24,Q
24Q093,0.764,0.741,0.7190000000000001,1155.0,1083.0,1020.0,24,Q
24Q102,0.736,0.713,0.688,1279.0,1233.0,1199.0,24,Q
24Q110,0.9,0.879,0.863,980.0,958.0,899.0,24,Q
24Q113,0.363,0.38,0.40700000000000003,866.0,839.0,798.0,24,Q
24Q119,0.49700000000000005,0.499,0.489,1320.0,1269.0,1214.0,24,Q
24Q125,0.805,0.7929999999999999,0.7490000000000001,1458.0,1376.0,1500.0,24,Q
24Q128,0.289,0.31,0.305,956.0,836.0,679.0,24,Q
24Q143,0.89,0.88,0.8590000000000001,1276.0,1281.0,1389.0,24,Q
24Q153,0.5720000000000001,0.613,0.5870000000000001,1057.0,943.0,847.0,24,Q
24Q199,0.7909999999999999,0.7959999999999999,0.747,688.0,614.0,570.0,24,Q
24Q211,0.887,0.907,0.9009999999999999,658.0,752.0,760.0,24,Q
24Q229,0.599,0.598,0.603,1391.0,1284.0,1158.0,24,Q
24Q236,0.95,0.95,0.95,291.0,261.0,264.0,24,Q
24Q239,0.83,0.8170000000000001,0.777,514.0,479.0,459.0,24,Q
24Q264,0.7120000000000001,0.723,0.711,677.0,745.0,767.0,24,Q
24Q267,0.767,0.792,0.804,408.0,396.0,389.0,24,Q
24Q290,0.551,0.5720000000000001,0.5489999999999999,583.0,556.0,570.0,24,Q
24Q293,0.805,0.797,0.8,646.0,656.0,632.0,24,Q
24Q296,0.95,0.95,0.95,433.0,358.0,406.0,24,Q
24Q299,0.45299999999999996,0.493,0.52,637.0,652.0,671.0,24,Q
24Q305,0.7759999999999999,0.764,0.7290000000000001,564.0,526.0,512.0,24,Q
24Q307,0.889,0.878,0.838,873.0,825.0,787.0,24,Q
24Q311,0.904,0.9209999999999999,0.903,762.0,735.0,741.0,24,Q
24Q330,0.8740000000000001,0.8859999999999999,0.8909999999999999,491.0,444.0,455.0,24,Q
24Q331,0.736,0.7040000000000001,0.536,973.0,687.0,816.0,24,Q
24Q343,0.7509999999999999,0.713,0.6629999999999999,488.0,459.0,447.0,24,Q
24Q455,0.825,0.825,0.8240000000000001,1657.0,1645.0,1710.0,24,Q
24Q485,0.78,0.778,0.767,1683.0,1582.0,1493.0,24,Q
24Q520,0.784,0.77,0.7509999999999999,507.0,515.0,489.0,24,Q
24Q530,0.867,0.883,0.892,519.0,513.0,510.0,24,Q
24Q550,0.7659999999999999,0.758,0.765,778.0,766.0,761.0,24,Q
24Q560,0.61,0.615,0.624,653.0,645.0,605.0,24,Q
24Q585,0.581,0.604,0.607,1232.0,1216.0,1078.0,24,Q
24Q600,0.8,0.8,0.795,1461.0,1480.0,1434.0,24,Q
24Q610,0.684,0.6779999999999999,0.667,2064.0,2011.0,1927.0,24,Q
24Q744,0.767,0.8140000000000001,0.8440000000000001,240.0,241.0,227.0,24,Q
25Q020,0.8340000000000001,0.81,0.78,1190.0,1166.0,1109.0,25,Q
